k,i,j,jw,cpau,jwau,dfpy,dfpy2,jwso,dfv,mfv,dfp,mfp,dfch,dft,pyxvxp,prob,miss,batch,str,train,match,ix,test
126935,1,2,0.066495726,0,0.128571429,3,9,0,,,45,26,,,135,1,3,C,"TABB WILLIAM, 1984, SUNBELT SNOWBELT URB, P48
TABB WK, 1987, SUNBELT SNOWBELT URB, P3",TRUE,TRUE,245135,FALSE
127556,4,5,0.009302326,0,0,0,0,0,,,1,416,,,0,0.1,3,C,"TAYLOR CC, 1945, SCI MAN WORLD CRISIS, P416
TAYLOR CC, 1945, SCI MAN WORLD CRISIS, P417",TRUE,TRUE,245276,FALSE
127736,1,2,0.009090909,0,0,0,0,0,,,1,328,,,0,1,3,C,"TAYLOR RWC, 1886, INTRO HIST FACTORY S, P328
TAYLOR RWC, 1886, INTRO HIST FACTORY S, P329",TRUE,TRUE,245299,FALSE
127761,1,2,0.094002745,0,0.022222222,1,1,0.087619048,,,6,94,,,6,1,3,C,"TAYLOR W, 1991, HARVARD BUS REV, V49, P91
TAYLOR W., 1990, HARVARD BUSINESS MAR, P97",TRUE,TRUE,245307,FALSE
127793,1,2,0.026666667,0,0,0,0,0,,,184,350,,,0,1,3,C,"TEAD O, 1933, PERS ADMIN, P258
TEAD O, 1933, PERS ADMIN, P442",TRUE,TRUE,245320,FALSE
127847,1,2,0.004761905,0,0.025,0,0,0,,,0,103,,,0,1,3,C,"TEELE E, 1968, CONTROLLING DELINQUE, P103
TEELE JE, 1968, CONTROLLING DELINQUE, P103",TRUE,TRUE,245324,FALSE
128736,1,2,0.013742072,0,0,0,0,0,,,271,166,,,0,1,3,C,"THOMPSON M, 1982, RISK CULTURE ESSAY S, P302
THOMPSON M, 1982, RISK CULTURE ESSAY S, P31",TRUE,TRUE,245488,FALSE
128893,1,2,0.035384615,0,0.022222222,1,1,0,,,16,175,,,16,1,3,C,"THORNE B, 1985, RELATIONSHIPS DEV, P183
THORNE B., 1986, RELATIONSHIPS DEV, P167",TRUE,TRUE,245534,FALSE
129179,1,3,0.05,0,0.057142857,0,0,0,,,358,287,,,0,0.1,3,C,"TILLY L, 1974, URBAN WORLD, P466
TILLY C, 1974, URBAN WORLD, P108",TRUE,TRUE,245580,FALSE
129281,1,2,0.017777778,0,0,0,0,0,,,16,206,,,0,1,3,C,"TINBERGEN J, 1936, BEITRAGE KONJUNKTURL, P198
TINBERGEN J, 1936, BEITRAGE KONJUNKTURL, P214",TRUE,TRUE,245613,FALSE
129579,1,2,0.019047619,0,0,0,0,0,,,86,46,,,0,1,3,C,"TOLLES FB, 1948, M HOUSE COUNTING HOU, P89
TOLLES FB, 1948, M HOUSE COUNTING HOU, PR3",TRUE,TRUE,245670,FALSE
129843,1,2,0.01,0,0,2,4,0,,,0,85,,,0,1,3,C,"TORRES A, 1993, LATINOS CHANGING US, P85
TORRES A, 1995, LATINOS CHANGING US, P85",TRUE,TRUE,245723,FALSE
130351,2,3,0.018181818,0,0,0,0,0,,,53,354,,,0,0.333333333,3,C,"TRINKAUS E, 2005, EARLY MODERN HUMAN E, P327
TRINKAUS E, 2005, EARLY MODERN HUMAN E, P380",TRUE,TRUE,245834,FALSE
130482,2,3,0.015128205,0,0.028571429,0,0,0,,,2,133,,,0,0.333333333,3,C,"TROW M, 1984, PERSPECTIVES HIGHER, P132
TROW MA, 1984, PERSPECTIVES HIGHER, P134",TRUE,TRUE,245855,FALSE
131022,1,2,0.121393728,0,0,0,0,0.536062378,,,0,285,,,0,1,3,C,"TURNER T, 1991, COLONIAL SITUATIONS, P285
TURNER T, 1991, RETHINKING COLONIAL, P285",TRUE,TRUE,246041,FALSE
131475,1,2,0.025806452,0,0,0,0,0,,,151,386,,,0,1,3,C,"UNGER WS, 1916, ECONOMIST, P310
UNGER WS, 1916, ECONOMIST, P461",TRUE,TRUE,246115,FALSE
131860,1,2,0.063181818,0,0,0,0,0.062222222,,,71,634,,,0,0.333333333,3,C,"VALLOIS HV, 1945, COMPTES RENDUS ACADE, P669
VALLOIS HV, 1945, COMPTES RENDUS SEANC, V221, P598",TRUE,TRUE,246197,FALSE
132278,1,2,0.041904762,0,0,0,0,0,,,33,412,,,0,1,3,C,"VANDERWEE H, 2003, CAMBRIDGE HIST W TEX, P395
VANDERWEE H, 2003, CAMBRIDGE HIST W TEX, V1, P428",TRUE,TRUE,246312,FALSE
132436,1,2,0.030738119,0,0,0,0,0.02,,,113,266,,,0,1,3,C,"VANNUTELLI C, 1948, RIV POLITICA EC  APR, P322
VANNUTELLI C, 1948, RIV POLITICA EC  MAR, P209",TRUE,,246340,FALSE
132467,1,2,0.056763926,0,0.02,0,0,0.626984127,,,0,88,,,0,1,3,C,"VANSELL G, 1952, USDA YB, P88
VANSELL GH, 1952, YB AGR, P88",TRUE,TRUE,246350,FALSE
132666,1,2,0.047619048,0,0,77,5929,0,,,6,79,,,462,1,3,C,"VAUGHAN R, 1856, OLD SCARCE TRACTS MO, P82
VAUGHAN R, 1933, OLD SCARCE TRACTS MO, P76",TRUE,TRUE,246374,FALSE
132925,1,3,0.04188478,0,0.04,0,0,0,,,30,30,,,0,0.333333333,3,C,"VERESAEV V, 1895, RUSSKOE BOGATSTVO, P15
VERESAEV, 1895, RUSSKOE BOGATSTVO, P45",TRUE,TRUE,246406,FALSE
133294,1,2,0.01,0,0,0,0,0,,,2,214,,,0,1,3,C,"VINER J, 1963, MAN SCI LEARNING ED, P213
VINER J, 1963, MAN SCI LEARNING ED, P215",TRUE,TRUE,246474,FALSE
133544,1,2,0.062622894,0,0.083333333,0,0,0,,,0,1148,,,0,1,3,C,"VOGT EVON Z., 1970, ECHANGES COMMUNICATI, P1148
VOGT EZ, 1970, ECHANGES COMMUNICATI, V2, P1148",TRUE,TRUE,246525,FALSE
134224,2,3,0.052998776,0,0,5,25,0,,,29,250,,,145,0.333333333,3,C,"WAITZKIN H, 1978, ANN INTERN MED, P264
WAITZKIN H, 1983, ANN INTERN MED, V98, P235",TRUE,,246608,FALSE
134521,1,3,0.010526316,0,0,0,0,0,,,17,44,,,0,0.333333333,3,C,"WALLACE HC, 1923, WHEAT SITUATION, P36
WALLACE HC, 1923, WHEAT SITUATION, P53",TRUE,TRUE,246806,FALSE
134829,1,2,0.038888889,0,0,0,0,0.025,,,10,276,,,0,1,3,C,"WALTON T, 1980, CAMBRIDGE J EC, P281
WALTON T, 1980, CAMBRIDGE J ECON, V4, P271",TRUE,TRUE,246916,FALSE
134838,1,2,0.045512821,0,0,34,1156,0,,,84,92,,,2856,1,3,C,"WALZEL O, 1932, GERMAN ROMANTICISM, P50
WALZEL O, 1966, GERMAN ROMANTICISM, P134",TRUE,TRUE,246919,FALSE
135117,1,2,0.063162393,0,0,1,1,0.13203761,,,2,5,,,2,1,3,C,"WARNER FM, 1907, 26 ANN C COUNTR AG, P4
WARNER FM, 1908, P 26 ANN C COUNT AG, P6",TRUE,TRUE,246971,FALSE
135254,1,2,0.032135307,0,0,1,1,0,,,99,106,,,99,1,3,C,"WARTHIN AS, 1929, OLD AGE MAJOR INVOLU, P155
WARTHIN AS, 1930, OLD AGE MAJOR INVOLU, P56",TRUE,TRUE,247005,FALSE
135587,1,2,0.089334738,0,0.044444444,0,0,0.211111111,,,320,385,,,0,1,3,C,"WATTS M, 1985, J EC ED          SUM, P225
WATTS MSM, 1985, W J MED          APR, P545",TRUE,TRUE,247067,FALSE
135848,1,2,0.078498513,0,0,3,9,0.166666667,,,25,92,,,75,1,3,C,"WEBER, 1894, 5 EV SOZ K BERL, P80
WEBER, 1897, 8 EV SOZ K, P105",TRUE,,247138,FALSE
136140,2,3,0.028571429,0,0,2,4,0,,,34,36,,,68,0.166666667,3,C,"WEINER SE, 1995, FEDERAL RESERVE BANK, P19
WEINER SE, 1993, FEDERAL RESERVE BANK, P53",TRUE,TRUE,247189,FALSE
136810,1,2,0.013742072,0,0.018181818,0,0,0,,,19,66,,,0,1,3,C,"WERTHMAN C, 1967, POLICE 6 SOCIOLOGICA, P75
WERTHMAN C., 1967, POLICE 6 SOCIOLOGICA, P56",TRUE,TRUE,247365,FALSE
136837,1,2,0.026804372,0,0,0,0,0.03,,,6,125,,,0,1,3,C,"WESOLOWSKI W, 1969, SOCIAL INEQUALITY SE, P122
WESOLOWSKI W, 1969, SOCIAL INEQUALITY, P128",TRUE,TRUE,247369,FALSE
136906,1,2,0.067255639,0,0.2825,0,0,0,,,13,272,,,0,1,3,C,"WEST R, 1987, SEX WORK WRITINGS WO, P279
WYNTER S, 1987, SEX WORK WRITINGS WO, P266",TRUE,,247380,FALSE
137533,1,2,0.074579946,0,0,0,0,0.095555556,,,13,26,,,0,1,3,C,"WHITEHEAD NL, 1994, AMAZONIA INDIANS TRA, P20
WHITEHEAD NL, 1994, AMAZONIAN INDIANS PR, P33",TRUE,TRUE,247550,FALSE
137701,1,2,0.097067492,0,0,2,4,0.112820513,,,145,86,,,290,1,3,C,"WHITTY G, 1992, RES POWERFUL ED, P14
WHITTY G, 1994, RES PAPERS ED, V9, P159",TRUE,,247646,FALSE
137842,1,2,0.060197162,0,0.069444444,0,0,0,,,0,445,,,0,1,3,C,"WIEGMAN R, 1993, J HIST SEXUALITY, V3, P445
WIEGMANN, 1993, J HIST SEXUALITY, P445",TRUE,TRUE,247708,FALSE
137852,1,2,0.004761905,0,0,0,0,0,,,70,36,,,0,1,3,C,"WIENER CL, 1975, CHRONIC ILLNESS QUAL, P1
WIENER CL, 1975, CHRONIC ILLNESS QUAL, P71",TRUE,TRUE,247709,FALSE
138077,1,3,0.018085506,0,0.018181818,0,0,0,,,20,128,,,0,0.333333333,3,C,"WILENSKY H, 1966, SOCIAL PROBLEMS MODE, P138
WILENSKY HA, 1966, SOCIAL PROBLEMS MODE, P118",TRUE,TRUE,247764,FALSE
138108,1,2,0.067564259,0,0.072727273,2,4,0,,,10,25,,,20,0.166666667,3,C,"WILEY N. F., 1983, SOCIOLOGICAL THEORY, P30
WILEY N, 1985, SOCIOLOGICAL THEORY, V4, P20",TRUE,TRUE,247789,FALSE
138312,1,2,0.022746401,0,0,1,1,0.02,,,0,201,,,0,1,3,C,"WILLIAMS BF, 1994, NATURALIZING POWER E, P201
WILLIAMS BF, 1995, NATURALIZING POWER, P201",TRUE,TRUE,247818,FALSE
138411,1,2,0.033378685,0,0,0,0,0,,,93,142,,,0,1,3,C,"WILLIAMS JD, 1980, NEW DIRECTIONS URBAN, P189
WILLIAMS JD, 1980, NEW DIRECTIONS URBAN, V23, P96",TRUE,TRUE,247831,FALSE
138674,1,2,0.052307692,0,0.018181818,0,0,0,,,0,295,,,0,1,3,C,"WILMOTH J R, 1990, SOCIOL METHODOL, V20, P295
WILMOTH JR, 1990, SOCIOL METHODOL, P295",TRUE,TRUE,247881,FALSE
138691,3,4,0.017825312,0,0,0,0,0,,,14,11,,,0,0.166666667,3,C,"WILSON A, 1937, IND ASSURANCE, P18
WILSON A, 1937, IND ASSURANCE, P4",TRUE,TRUE,247886,FALSE
138937,1,3,0.095518814,0,0.1,0,0,0.07,,,0,213,,,0,0.333333333,3,C,"WIMSATT W., 1980, SCI DISCOVERY, V2, P213
WIMSATT WILLIAM, 1980, SCI DISCOVERY CASE S, P213",TRUE,TRUE,247970,FALSE
139785,1,2,0.056842105,0,0,0,0,0.07,,,13,46,,,0,1,3,C,"WOOD EE, 1931, RECENT TREND AM HOUS, P52
WOOD EE, 1931, RECENT TRENDS AM HOU, P39",TRUE,TRUE,248167,FALSE
139795,1,2,0.136666667,0,0.028571429,0,0,0.411111111,,,120,159,,,0,1,3,C,"WOOD GH, 1909, J ROYAL STATISTI MAR, P99
WOOD H, 1909, T ROYAL SOC ANTIQUAR, P219",TRUE,,248171,FALSE
139938,2,3,0.009302326,0,0,60,3600,0,,,0,433,,,0,0.333333333,3,C,"WOODRING JP, 1909, 2ND P INT C AC BUD, P433
WOODRING JP, 1969, 2ND P INT C AC BUD, P433",TRUE,TRUE,248197,FALSE
140321,1,2,0.011111111,0,0,0,0,0,,,1,312,,,0,1,3,C,"WRIGHT G, 1987, FUTURE EC HIST, P312
WRIGHT G, 1987, FUTURE EC HIST, P313",TRUE,TRUE,248299,FALSE
140432,1,2,0.077742818,0,0,0,0,0.244444444,,,176,101,,,0,1,3,C,"WRIGLEY EA, 1967, FRONTIERS GEOGRAPHIC, P13
WRIGLEY EA, 1967, MODELS GEOGRAPHY, P189",TRUE,TRUE,248337,FALSE
140611,2,3,0.014756098,0,0.025,4,16,0,,,0,19,,,0,0.333333333,3,C,"WYNNE B, 1992, MISUNDERSTANDING SCI, P19
WYNNE B., 1996, MISUNDERSTANDING SCI, P19",TRUE,TRUE,248394,FALSE
140661,1,2,0.090121275,0,0,0,0,0.146315789,,,149,90,,,0,1,3,C,"XUE MQ, 1980, DANGNIAN WOQUO JINGJ, P164
XUE MQ, 1980, DANGQIAN WOGUO JINGJ, P15",TRUE,TRUE,248400,FALSE
140718,2,3,0.01,0,0,0,0,0,,,20,321,,,0,0.333333333,3,C,"YAMAGISHI T, 1995, SOCIOL PERSPECT, P311
YAMAGISHI T, 1995, SOCIOL PERSPECT, P331",TRUE,TRUE,248416,FALSE
140731,1,2,0.009090909,0,0,0,0,0,,,3,152,,,0,1,3,C,"YAMAGUCHI M, 1977, TEXT CONTEXT SOCIAL, P151
YAMAGUCHI M, 1977, TEXT CONTEXT SOCIAL, P154",TRUE,TRUE,248419,FALSE
140815,1,2,0.059665283,0,0.092307692,0,0,0,,,2,114,,,0,1,3,C,"YANG DER-RUEY, 2005, STATE MARKET RELIG C, P113
YANG DR, 2005, STATE MARKET RELIG C, P115",TRUE,TRUE,248436,FALSE
141320,1,2,0.063636364,0,0,1,1,0.06,,,6,110,,,6,1,3,C,"YTSCHAKI S, 1969, YALKUT MORESHAT  NOV, P113
YTSCHAKI S, 1970, YALKUT MORESHAT  AUG, P107",TRUE,,248547,FALSE
141782,1,2,0.023059867,0,0,1,1,0.026086957,,,0,68,,,0,1,3,C,"ZERNER C, 1995, VALUING LOCAL KNOWLE, P68
ZERNER C, 1996, VALUING LOCAL KNOWLEDGE, P68",TRUE,TRUE,248676,FALSE
179,1,2,0.03,1,0,8,64,0,1,2.5,,,,,8,0.333333333,4,D,"*AN MARQ CO, 1943, WHO WAS WHO IN AM, V2
*AN MARQ CO, 1951, WHO WAS WHO IN AM, V3",TRUE,,248838,FALSE
285,1,3,0.008,1,0,0,0,0,3,3.5,,,,,0,0.333333333,4,D,"*BANGL MIN AGR FOR, 1979, COSTS RET SURV BANGL, V5
*BANGL MIN AGR FOR, 1979, COSTS RET SURV BANGL, V2",TRUE,TRUE,248850,FALSE
367,1,2,0.09570009,1,0,6,36,0.07,3,11.5,,,,,18,1,4,D,"*BPP, 1839, SEL COM RAILW, V13
*BPP, 1845, SEL COMM S E RAILW P, V10, P9",TRUE,,248882,FALSE
439,1,2,0.042303433,1,0,0,0,0.03,7,17.5,,,,,0,0.333333333,4,D,"*BUR CENS, 1948, BUR CENS SER P 20, V14, P1
*BUR CENS, 1948, BUR CENS SERIES P 20, V21",TRUE,,248899,FALSE
498,1,2,0.029268293,1,0,2,4,0,2,12,,,,,4,1,4,D,"*C INC WEALTH, 1949, STUD INC WEALTH, V11
*C INC WEALTH, 1951, STUD INC WEALTH, V13",TRUE,,248963,FALSE
555,1,2,0.009302326,1,0,0,0,0,1,1.5,,,,,0,1,4,D,"*CAN COMP COMM TAS, 1972, BRANCHING OUT, V1
*CAN COMP COMM TAS, 1972, BRANCHING OUT, V2",TRUE,TRUE,248968,FALSE
586,1,2,0.009302326,1,0,0,0,0,1,1.5,,,,,0,1,4,D,"*CAN MANP IMM, 1971, CAN CLASS DICT OCC, V1
*CAN MANP IMM, 1971, CAN CLASS DICT OCC, V2",TRUE,TRUE,248972,FALSE
1515,1,8,0.009302326,1,0,0,0,0,6,5,,,,,0,0.035714286,4,D,"*HERMANN CIE, 1938, PROCEEDINGS CONGRES, V8
*HERMANN CIE, 1938, PROCEEDINGS CONGRES, V2",TRUE,TRUE,249127,FALSE
2097,3,6,0.008510638,1,0,0,0,0,2,5,,,,,0,0.066666667,4,D,"*U MI I SOC RES, 1976, PAN STUD INC DYN PRO, V6
*U MI I SOC RES, 1976, PAN STUD INC DYN PRO, V4",TRUE,TRUE,249246,FALSE
2493,2,3,0.021932367,1,0,14,196,0,24,17,,,,,336,0.333333333,4,D,"*NJ ARCH STAT, 1917, DOCUMENTS RELATING C, V29
*NJ ARCH STAT, 1931, DOCUMENTS RELATING C, V5",TRUE,,249303,FALSE
2981,1,2,0.040452232,1,0.079738562,0,0,0,0,13,,,,,0,0.333333333,4,D,"*SEL COMM QQ312930, 1842, PARLIAMENTARY PAPERS, V13
*SEL COMM QQ20678, 1842, PARLIAMENTARY PAPERS, V13",TRUE,TRUE,249350,FALSE
3100,1,2,0.009756098,1,0,0,0,0,1,1.5,,,,,0,1,4,D,"*STAT CAN, 1992, CAN CHILD CAR CONT P, V1
*STAT CAN, 1992, CAN CHILD CAR CONT P, V2",TRUE,TRUE,249357,FALSE
3175,1,2,0.008510638,1,0,0,0,0,1,1.5,,,,,0,1,4,D,"*SWITZ GES STAT VO, 1955, HDB SCHWEIZ VOLKS, V1
*SWITZ GES STAT VO, 1955, HDB SCHWEIZ VOLKS, V2",TRUE,TRUE,249368,FALSE
3178,2,3,0.008,1,0,0,0,0,2,2,,,,,0,0.166666667,4,D,"*SYNF INT TASK FOR, 1975, REC SYNTH FUELS COMM, V3
*SYNF INT TASK FOR, 1975, REC SYNTH FUELS COMM, V1",TRUE,TRUE,249369,FALSE
3209,1,2,0.036944444,1,0,0,0,0.074722222,1,1.5,,,,,0,0.333333333,4,D,"*TIM SHAR INF SERV, 1972, TIME SHARING DIRECTO, V1
*TIM SHAR INF SERV, 1972, TIME SHARING TODAY, V2",TRUE,TRUE,249384,FALSE
3277,1,2,0.063489786,1,0.022875817,3,9,0.085384615,20,19,,,,,60,1,4,D,"*U MN AGR EXP STA, 1922, TECH B U MINN, V9
*U MN AGR EXPT STA, 1925, TECHN B U MINN AGR E, V29",TRUE,,249390,FALSE
3502,1,2,0.013333333,1,0,0,0,0,1,1.5,,,,,0,1,4,D,"*UN, 1965, IND TEXT AM LAT, V1
*UN, 1965, IND TEXT AM LAT, V2",TRUE,TRUE,249430,FALSE
3618,1,2,0.018604651,1,0,4,16,0,7,14.5,,,,,28,1,4,D,"*US BUR ED, 1922, RES MIGR COLL U STUD, V18
*US BUR ED, 1926, RES MIGR COLL U STUD, V11",TRUE,,249447,FALSE
3685,1,2,0.069167377,1,0,3,9,0.1,7,4.5,,,,,21,1,4,D,"*US CHILDR BUR, 1935, SOC STAT B US DEP LA, V8
*US CHILDR BUR, 1938, SOC STAT S, V1",TRUE,,249452,FALSE
7386,1,2,0.034782609,0,0,0,0,0.026666667,0,12,,,,,0,1,4,D,"ABDELGHANY M, 1983, HOME EC RES J, V12
ABDELGHANY M, 1983, HOME ECON RES J, V12, P159",TRUE,TRUE,249538,TRUE
7540,1,2,0.033928571,0,0.02,0,0,0,12,10,,,,,0,1,4,D,"ABRAHAM C, 1960, REV FRANCAISE RECHER, V16
ABRAHAM C., 1960, REV FRANCAISE RECHER, V4, P157",TRUE,,249570,FALSE
7998,1,2,0.021276596,0,0,0,0,0,0,623,,,,,0,1,4,D,"ADAMS RL, 1938, CALIFORNIA AGR EXP S, V623
ADAMS RL, 1938, CALIFORNIA AGR EXP S, V623, P17",TRUE,TRUE,249605,FALSE
8012,1,2,0.011428571,0,0,0,0,0,1,3.5,,,,,0,1,4,D,"ADAMS S, 1968, WRITINGS S ADAMS, V3
ADAMS S, 1968, WRITINGS S ADAMS, V4",TRUE,TRUE,249606,FALSE
8288,1,2,0.02962963,0,0,1,1,0,1,87.5,,,,,1,1,4,D,"AGAR MH, 2001, ACADEME, V87
AGAR MH, 2002, ACADEME, V88",TRUE,,249626,FALSE
9226,1,2,0.011843137,0,0,0,0,0.013333333,1,1.5,,,,,0,0.333333333,4,D,"ALICKE KLAUS-DIETER, 2008, LEIXKON JUDISCHEN GE, V2
ALICKE KLAUS-DIETER, 2008, LEXIKON JUDISCHEN GE, V1",TRUE,TRUE,249714,FALSE
9299,1,2,0.027777778,0,0,0,0,0,0,4,,,,,0,1,4,D,"ALLARDT E, 1973, POLICY SCI, V4
ALLARDT E, 1973, POLICY SCI, V4, P63",TRUE,TRUE,249728,FALSE
9642,1,2,0.036374269,0,0.02,0,0,0,0,108,,,,,0,1,4,D,"ALSTOTT A, 1995, HARVARD LAW REV, V108
ALSTOTT AL, 1995, HARVARD LAW REV, V108, P533",TRUE,TRUE,249758,FALSE
10226,1,2,0.019512195,0,0,0,0,0,0,3,,,,,0,1,4,D,"ANDERSON DS, 1970, Q REV AUSTR ED, V3
ANDERSON DS, 1970, Q REV AUSTR ED, V3, P1",TRUE,TRUE,249799,FALSE
10247,1,2,0.068275009,0,0.130976431,0,0,0,0,8,,,,,0,1,4,D,"ANDERSON H, 1969, COLUMBIA JOURNALISM, V8
HENDERSON H, 1969, COLUMBIA JOURNALISM, V8, P6",TRUE,,249800,FALSE
10884,1,2,0.02,0,0,0,0,0,2,29,,,,,0,1,4,D,"APARISI JS, 1956, ANALES U VALENCIA, V28
APARISI JS, 1956, ANALES U VALENCIA, V30",TRUE,TRUE,249847,FALSE
10902,1,2,0.062608649,0,0,0,0,0.06,12,16,,,,,0,1,4,D,"APOSTLE R, 1985, CANADIAN J SOCIOLOGY, V10
APOSTLE R, 1985, CANADIAN REV SOCIOLO, V22, P40",TRUE,,249848,FALSE
10964,1,2,0.018604651,0,0,2,4,0,2,16,,,,,4,1,4,D,"APPLEBEE A, 1991, REPORT SERIES NATION, V15
APPLEBEE A, 1993, REPORT SERIES NATION, V17",TRUE,,249864,FALSE
11043,1,2,0.032376396,0,0,0,0,0.05,0,8,,,,,0,1,4,D,"ARAK M, 1968, FOOD RES I STUD, V8
ARAK M, 1968, FOOD RES I STUDIES A, V8",TRUE,TRUE,249867,FALSE
11897,1,2,0.056019656,0,0,0,0,0.07,0,63,,,,,0,1,4,D,"ASHFORTH A, 1996, SOC RES, V63, P1183
ASHFORTH A, 1996, SOCIAL RES, V63",TRUE,TRUE,249956,FALSE
12320,1,2,0.019047619,0,0,6,36,0,1,1.5,,,,,6,0.333333333,4,D,"AUFRICHT H, 1967, CENTRAL BANKING LEGI, V2
AUFRICHT H, 1961, CENTRAL BANKING LEGI, V1",TRUE,,249981,FALSE
12470,1,2,0.028244898,0,0.018181818,0,0,0,0,3,,,,,0,1,4,D,"AVENHAUS R, 2002, HDB GAME THEORY EC A, V3, PCH51
AVENHAUS R., 2002, HDB GAME THEORY EC A, V3, P1947",TRUE,TRUE,249991,FALSE
12624,1,2,0.012121212,0,0,0,0,0,1,1.5,,,,,0,1,4,D,"AYMONIER E, 1895, VOYAGE LAOS, V1
AYMONIER E, 1895, VOYAGE LAOS, V2",TRUE,TRUE,250001,FALSE
13095,1,2,0.017777778,0,0,0,0,0,0,8,,,,,0,1,4,D,"BAICKER K, 2005, FRONTIERS HLTH POLIC, V8
BAICKER K, 2005, FRONTIERS HLTH POLIC, V8, P4",TRUE,TRUE,250026,FALSE
13622,1,6,0.00952381,0,0,0,0,0,4,4,,,,,0,0.066666667,4,D,"BALDWIN WE, 1928, NY INSURANCE LAW SER, V6
BALDWIN WE, 1928, NY INSURANCE LAW SER, V2",TRUE,TRUE,250076,FALSE
13657,2,3,0.037963545,0,0.036363636,0,0,0,0,35,,,,,0,0.166666667,4,D,"BALINSKY ML, 1968, REV ECON STUD, V35
BALINSKI ML, 1968, REV ECON STUD, V35, P237",TRUE,TRUE,250090,FALSE
13927,1,2,0.079497608,0,0,0,0,0.094117647,0,35,,,,,0,1,4,D,"BANFIELD L, 1968, U CHIC LR, V35, P259
BANFIELD L, 1968, U CHICAGO LAW REV, V35",TRUE,TRUE,250105,FALSE
15128,1,3,0.043092105,0,0,2,4,0,2,8,,,,,4,0.333333333,4,D,"BASSETT RE, 1944, SOCIOMETRY, V7, P290
BASSETT RE, 1946, SOCIOMETRY, V9",TRUE,,250296,FALSE
15291,1,2,0.048926856,0,0,0,0,0.04,0,2,,,,,0,0.333333333,4,D,"BATESON G, 1944, PERSONALITY BEHAVIOR, V2
BATESON G, 1944, PERSONALITY BEHAV DI, V2, P720",TRUE,TRUE,250300,FALSE
15624,1,2,0.085746138,0,0,2,4,0.335294118,7,11.5,,,,,14,1,4,D,"BAXTER JE, 2006, ARCHAEOLOGICAL PAPER, V15
BAXTER JE, 2008, SAA ARCHAEOLOGICAL R, V8, P15",TRUE,,250346,FALSE
16163,1,3,0.052380952,0,0,0,0,0.082051282,0,20,,,,,0,0.333333333,4,D,"BECKER WE, 2001, EC ED REV, V20
BECKER WE, 2001, ECON EDUC REV, V20, P3770",TRUE,TRUE,250381,FALSE
16259,1,2,0.066832093,0,0.042857143,0,0,0,0,18,,,,,0,1,4,D,"BEDNARIK R. G., 1993, MAN ENV, V18, P33
BEDNARIK RG, 1993, MAN ENV, V18",TRUE,TRUE,250395,FALSE
16286,1,2,0.056300813,0,0.02,138,19044,0,0,1,,,,,0,0.333333333,4,D,"BEECHEY F, 1969, NARRATIVE VOYAGE PAC, V1
BEECHEY FW, 1831, NARRATIVE VOYAGE PAC, V1, P332",TRUE,TRUE,250399,FALSE
16848,1,2,0.081706645,0,0,0,0,0.141538462,0,38,,,,,0,1,4,D,"BEMIS WP, 1979, AAAS S SERIES, V38, P65
BEMIS WP, 1979, AAAS SELECTED S, V38",TRUE,TRUE,250429,FALSE
16919,1,2,0.06717033,0,0,0,0,0.095294118,0,125,,,,,0,1,4,D,"BENDA HJ, 1969, BIJDRAGEN TAAL LAN 2, V125, P224
BENDA HJ, 1969, BIJDRAGEN TOT TAAL 2, V125",TRUE,TRUE,250435,FALSE
17283,4,5,0.01,0,0,0,0,0,2,2,,,,,0,0.066666667,4,D,"BENSON J, 2012, COAL VICTORIAN BRITA, V3
BENSON J, 2012, COAL VICTORIAN BRITA, V1",TRUE,TRUE,250487,FALSE
17412,1,3,0.04574298,0,0,0,0,0.063157895,3,46.5,,,,,0,0.166666667,4,D,"BERCAW LO, 1933, AGR EC BIBLIO UNPUB, V48
BERCAW LO, 1933, AGR EC BIBLIO, V45",TRUE,,250500,FALSE
17482,1,2,0.068571429,0,0.016666667,0,0,0.093333333,0,38,,,,,0,1,4,D,"BERESFORD A, 2012, J S AFR STUD, V38, P863
BERESFORD A., 2012, J SO AFRICAN STUDIES, V38",TRUE,TRUE,250506,FALSE
17890,3,4,0.062271062,0,0.057142857,0,0,0.01,0,25,,,,,0,0.166666667,4,D,"BERNANKE B, 1986, CARNEGIEROCHESTER C, V25
BERNANKE B. S., 1986, CARNEGIE-ROCHESTER C, V25, P49",TRUE,TRUE,250524,FALSE
18587,1,2,0.036363636,0,0,0,0,0.036363636,0,10,,,,,0,1,4,D,"BHATTACHARYA S, 1979, BELL J EC, V10
BHATTACHARYA S, 1979, BELL J ECON, V10, P259",TRUE,TRUE,250600,FALSE
18624,1,2,0.028360749,0,0,0,0,0.04,47,46.5,,,,,0,1,4,D,"BIANCHI SM, 1991, CURRENT POPULATI P70, V23
BIANCHI SM, 1991, CURRENT POPULATION P, V70",TRUE,TRUE,250602,FALSE
19005,2,5,0.01,0,0,0,0,0,2,3,,,,,0,0.1,4,D,"BIOCCA E, 1965, VIAGGI TRAGLI INDI A, V4
BIOCCA E, 1965, VIAGGI TRAGLI INDI A, V2",TRUE,TRUE,250625,FALSE
