k,i,j,jw,cpau,jwau,dfpy,jwso,dfv,dfp,dfch,dft,pyxvxp,prob,miss,batch,str,train,match,ix
109662,1,2,0.026666667,0,0,0,0,,157,,,0,1,3,C,"RESHETOV AM, 1994, KUNSTKAMERA ETNOGRAF, P185
RESHETOV AM, 1994, KUNSTKAMERA ETNOGRAF, P342",TRUE,1,241380
110120,1,2,0.034715918,0,0,20,0.051052632,,0,,,0,1,3,C,"RICHARDSON DH, 1948, PAPERS QUANTITATIVE, P203
RICHARDSON DH, 1968, PAPERS QUANTITIVE EC, P203",TRUE,1,241462
110182,1,2,0.095470042,0,0,4,0.138823529,,81,,,324,1,3,C,"RICHERSON P. J., 2001, EVOLUTION CAPACITY C, P186
RICHERSON P. J., 2005, EVOLUTION CULTURE, P105",TRUE,,241472
110305,1,2,0.057541733,0,0,0,0,,0,,,0,1,3,C,"RIDEN P, 1992, MORGANNWG, V36, P69
RIDEN P, 1992, MORGANNWG, VXXXVI, P69",TRUE,1,241489
110319,1,2,0.055717172,0,0.093181818,0,0,,0,,,0,1,3,C,"RIDGEWAY C., 1993, THEORY GENDER FEMINI, P175
RIDGEWAY CECILIA, 1993, THEORY GENDER FEMINI, P175",TRUE,1,241499
110375,1,2,0.028095238,0,0,2,0,,40,,,80,1,3,C,"RIEFF P, 1973, FELLOW TEACHERS, P84
RIEFF P, 1975, FELLOW TEACHERS, P124",TRUE,1,241503
110408,1,3,0.071764706,0,0,1,0.06,,40,,,40,0.333333333,3,C,"RIESER, 1959, FORTUNE          MAY, P116
RIESER, 1960, FORTUNE          SEP, P156",TRUE,,241531
110497,1,2,0.07719888,0,0.085714286,0,0.015384615,,35,,,0,1,3,C,"RIIS JA, 1892, CHILDREN POOR, P153
RIIS, 1892, CHILDRE POOR, P118",TRUE,1,241567
110659,1,3,0.041769042,0,0,0,0,,0,,,0,0.333333333,3,C,"RISCH NEIL, 2002, GENOME BIOL, VIII, P[1, 3]
RISCH NEIL, 2002, GENOME BIOL, V7, P1",TRUE,1,241590
111173,1,2,0.027705628,0,0.033333333,0,0,,22,,,0,1,3,C,"ROBINSON E, 1951, LESSONS BRIT WAR EC, P34
ROBINSON EAG, 1951, LESSONS BRIT WAR EC, P56",TRUE,1,241723
111226,1,2,0.058229983,0,0.018181818,0,0.07,,0,,,0,1,3,C,"ROBINSON JP, 1969, PSYCHOL TODAY, V3, P42
ROBINSON P, 1969, PSYCHOL TODAY    OCT, P42",TRUE,1,241733
111258,1,2,0.061904762,0,0,10,0.0925,,139,,,1390,1,3,C,"ROBINSON RONALD, 1976, IMPERIALISM ROBINSON, P128
ROBINSON RONALD, 1986, IMPERIALISM CONTINUI, P267",TRUE,,241756
111967,2,3,0.03,0,0,1,0,,34,,,34,0.333333333,3,C,"ROOM G, 1997, SOCIAL QUALITY EUROP, P255
ROOM G, 1998, SOCIAL QUALITY EUROP, P289",TRUE,1,241861
112461,1,2,0.036175711,0,0,3,0,,663,,,1989,1,3,C,"ROSENMAN SI, 1938, PUBLIC PAPERS ADDRES, P672
ROSENMAN SI, 1941, PUBLIC PAPERS ADDRES, P9",TRUE,,242022
112535,1,2,0.079277651,0,0.273148148,0,0,,206,,,0,1,3,C,"ROSES J., 2000, MEDITERRANEAN RESPON, P134
YOUSEF T., 2000, MEDITERRANEAN RESPON, P340",TRUE,,242029
112906,1,2,0.009090909,0,0,1,0,,0,,,0,1,3,C,"ROTHSTEIN F, 1985, WOMEN CHANGE LATIN A, P37
ROTHSTEIN F, 1986, WOMEN CHANGE LATIN A, P37",TRUE,1,242104
112993,1,2,0.034637188,0,0,3,0,,0,,,0,1,3,C,"ROUSSEEUW P. J., 1984, ROBUST NONLINEAR TIM, V26, P256
ROUSSEEUW P. J., 1987, ROBUST NONLINEAR TIM, P256",TRUE,1,242123
113041,6,9,0.029897304,0,0.028571429,0,0,,204,,,0,0.027777778,3,C,"ROWE J, 1953, CORNWALL AGE IND REV, P101
ROWE WJ, 1953, CORNWALL AGE IND REV, P305",TRUE,1,242135
113086,1,2,0.080979777,0,0.075,0,0,,41,,,0,1,3,C,"ROWLANDS M, 1996, AFRICAN MAT CULTURE, P147
ROWLANDS MICHAEL, 1996, AFRICAN MAT CULTURE, P188",TRUE,1,242149
113108,1,3,0.030064755,0,0,1,0,,108,,,108,0.333333333,3,C,"ROWLEYCONWY P, 1983, HUNTER GATHERER EC P, PR3
ROWLEYCONWY P, 1984, HUNTER GATHERER EC P, P111",TRUE,1,242152
113356,3,4,0.049781113,0,0,1,0.051052632,,179,,,179,0.166666667,3,C,"RUCHT D, 1998, SOCIAL MOVEMENT SOC, P30
RUCHT D, 1999, SOCIAL MOVEMENT GLOB, P209",TRUE,1,242206
113358,1,3,0.087045288,0,0,0,0.154183007,,141,,,0,0.166666667,3,C,"RUCKDESCHEL RA, 1981, SOC CASEWORK-JCSW, V62, P413
RUCKDESCHEL RA, 1981, SOCIAL CASEWORK, P272",TRUE,1,242207
113629,1,2,0.020512821,0,0.057142857,2,0,,0,,,0,1,3,C,"RURY J., 1989, AM TEACHERS HIST PRO, P9
RURY JL, 1987, AM TEACHERS HIST PRO, P9",TRUE,1,242251
113819,1,2,0.070539371,0,0,226,0.05,,24,,,5424,1,3,C,"RUTMAN DB, 1744, GREAT AWAKENING, P65
RUTMAN DB, 1970, GREAT AWAKENING EVEN, P89",TRUE,1,242278
114133,1,2,0.017984496,0,0.033333333,1,0,,0,,,0,1,3,C,"SACKETT J., 1972, EXPLANATION CULTURE, P317
SACKETT J.R., 1973, EXPLANATION CULTURE, P317",TRUE,1,242345
114629,3,4,0.009302326,0,0,0,0,,3,,,0,0.166666667,3,C,"SAMMONS JT, 1988, RING ROLE BOXING AM, P251
SAMMONS JT, 1988, RING ROLE BOXING AM, P254",TRUE,1,242434
115424,1,2,0.11038961,0,0,0,0.2275,,0,,,0,1,3,C,"SAVORGNAN F, 1950, POP STUD-J DEMOG, V3, P59
SAVORGNAN F, 1950, POPUL STUD S     MAR, P59",TRUE,1,242584
115433,1,2,0.013742072,0,0.02,0,0,,3,,,0,1,3,C,"SAWHILL I, 1988, CHALLENGE LEADERSHIP, P212
SAWHILL IV, 1988, CHALLENGE LEADERSHIP, P215",TRUE,1,242585
115969,1,2,0.043977591,0,0.05,0,0,,0,,,0,1,3,C,"SCHERE FM, 1967, ANTITRUST B, P495
SCHERER F.M., 1967, ANTITRUST B, V12, P495",TRUE,1,242714
116021,1,2,0.016585251,0,0.026666667,0,0,,100,,,0,0.333333333,3,C,"SCHIAPPACASSE V, 1989, CULTURAS CHILE PREHI, P81
SCHIAPPACASSE F, 1989, CULTURAS CHILE PREHI, P181",TRUE,1,242725
116034,1,2,0.071428571,0,0.066666667,0,0.06,,0,,,0,1,3,C,"SCHICK T, 1977, MOSHE STEKELIS, P97
SCHICK TAMAR, 1977, MOSHE STEKELIS MEMOR, V13, P97",TRUE,1,242729
116485,2,3,0.028518972,0,0,0,0,,0,,,0,0.166666667,3,C,"SCHNEIDER E, 1934, SCHMOLLERS JB, V58, P257
SCHNEIDER E, 1934, SCHMOLLERS JB, P257",TRUE,1,242821
116494,1,2,0.090461615,0,0,0,0.14,,96563,,,0,1,3,C,"SCHNEIDER F, 1988, POLITICAL BUSINESS C, P96803
SCHNEIDER F, 1988, POLITICAL EC MONEY I, P240",TRUE,,242827
116498,1,2,0.123095823,0,0.016666667,0,0.403174603,,0,,,0,1,3,C,"SCHNEIDER F, 1997, EC AFFAIRS       SEP, P42
SCHNEIDER F., 1997, J I EC AFFAIRS, V17, P42",TRUE,1,242829
116504,3,4,0.016847826,0,0.028571429,1,0,,0,,,0,0.166666667,3,C,"SCHNEIDER H.K., 1959, CONTINUITY CHANGE AF, P144
SCHNEIDER HK, 1958, CONTINUITY CHANGE AF, P144",TRUE,1,242832
117094,1,7,0.058873905,0,0.0375,0,0,,1644,,,0,0.047619048,3,C,"SCHUMPETER E. B., 1960, ENGLISH OVERSEAS TRA, P1697
SCHUMPETER EB, 1960, ENGLISH OVERSEAS TRA, P53",TRUE,1,242963
117410,1,2,0.067424242,0,0.106363636,0,0,,46,,,0,0.333333333,3,C,"SCIAMA LIDIA D., 1998, BEADS BEAD MAKERS GE, P47
SCIAMA L. D., 1998, BEADS BEAD MAKERS GE, P1",TRUE,1,243053
117798,1,2,0.03968254,0,0,0,0,,0,,,0,1,3,C,"SECCOMBE W, 1990, PAST PRESENT, P151
SECCOMBE W, 1990, PAST PRESENT, V126, P151",TRUE,1,243155
118550,1,2,0.090855594,0,0,0,0.146363636,,0,,,0,1,3,C,"SHAFFER HG, 1961, AM EC REV        DEC, P1026
SHAFFER HG, 1961, AM ECON REV, V51, P1026",TRUE,1,243305
118647,1,2,0.03902439,0,0,0,0.06,,1,,,0,1,3,C,"SHANE JM, 2004, FBI LAW ENFORCEM JUN, P13
SHANE JM, 2004, FBI LAW ENFORCEM MAY, P12",TRUE,1,243347
119127,2,3,0.012765957,0,0.014285714,0,0,,108,,,0,0.333333333,3,C,"SHELL-DUNCAN B, 2000, FEMALE CIRCUMCISION, P109
SHELLDUNCAN B, 2000, FEMALE CIRCUMCISION, P1",TRUE,1,243442
119318,1,2,0.013742072,0,0.018181818,1,0,,0,,,0,1,3,C,"SHERRATT A, 2003, ARCHAEOLOGICAL PERSP, P79
SHERRATT A., 2004, ARCHAEOLOGICAL PERSP, P79",TRUE,1,243472
119631,1,2,0.09850458,0,0.394285714,0,0,,62,,,0,1,3,C,"SHONE, 1935, REV EC STUDIES   JUN, P225
STACHLE, 1935, REV EC STUDIES   JUN, P163",TRUE,,243539
119852,1,3,0.095917194,0,0,16,0.148571429,,0,,,0,0.333333333,3,C,"SHWEDER R. A., 2000, CULTURE MATTERS VALU, P158
SHWEDER R. A., 1984, CULTURE THEORY ESSAY, P158",TRUE,,243571
120202,1,2,0.025910931,0,0,4,0,,386,,,1544,1,3,C,"SILVER M, 1995, REV INCOME WEALTH, P427
SILVER M, 1999, REV INCOME WEALTH, P41",TRUE,,243640
120762,3,4,0.01406423,0,0,0,0,,30,,,0,0.035714286,3,C,"SIPORIN M, 1975, INTRO SOCIAL WORK PR, P293
SIPORIN M, 1975, INTRO SOCIAL WORK PR, P323",TRUE,1,243755
120873,2,3,0.039365079,0,0,48,0,,94,,,4512,0.333333333,3,C,"SKEAT WW, 1834, BOOK HUSBANDRY, P38
SKEAT WW, 1882, BOOK HUSBANDRY, P132",TRUE,1,243799
120960,1,2,0.086696049,0,0.015384615,2,0.073333333,,72,,,144,1,3,C,"SKINNER J. D., 1971, JOURNAL REPROD FERTIL, VNO. 13, P29
SKINNER J.D., 1973, JOURNAL REPROD FERT, V19, P101",TRUE,,243810
121477,1,3,0.066498366,0,0.075,0,0,,16,,,0,0.333333333,3,C,"SMITH, 1955, BUSINESS CONCENTRATI, P213
SMITH CA, 1955, BUSINESS CONCENTRATI, P229",TRUE,1,243950
121519,1,2,0.048059867,0,0.054545455,2,0,,0,,,0,1,3,C,"SMITH D. S., 1986, OLD AGE BUREAUCRATIC, P87
SMITH DS, 1988, OLD AGE BUREAUCRATIC, P87",TRUE,1,243955
121739,1,2,0.014756098,0,0.025,2,0,,0,,,0,1,3,C,"SMITH N, 1993, COMPETITIVE EUROPEAN, P59
SMITH N., 1995, COMPETITIVE EUROPEAN, P59",TRUE,1,244000
122023,1,2,0.009302326,0,0,0,0,,7,,,0,1,3,C,"SNELL KDM, 1992, SOCIAL ORDERS SOCIAL, P158
SNELL KDM, 1992, SOCIAL ORDERS SOCIAL, P165",TRUE,1,244086
122049,1,2,0.076223776,0,0.108888889,0,0,,0,,,0,1,3,C,"SNIJDER ST, 1997, SIMULATING SOCIAL PH, P493
SNIJDERS TOM A. B., 1997, SIMULATING SOCIAL PH, P493",TRUE,1,244093
122521,1,2,0.019047619,0,0,1,0,,1,,,1,1,3,C,"SONKA ST, 1984, COMPUTER CLASSROOM T, P145
SONKA ST, 1985, COMPUTER CLASSROOM T, P144",TRUE,1,244174
122591,2,3,0.038113695,0,0.030769231,0,0,,0,,,0,0.333333333,3,C,"SORENSEN P.B., 1997, ECON POLICY, V25, P223
SORENSEN PB, 1997, ECON POLICY, P223",TRUE,1,244184
122624,4,7,0.063148473,0,0.02,5,0.06,,4,,,20,0.047619048,3,C,"SOROKIN P, 1941, CRISIS OUR AGE, P313
SOROKIN PA, 1946, CRISIS OUR AGE SOCIA, P317",TRUE,1,244247
122741,1,2,0.035919505,0,0,0,0.02,,110,,,0,1,3,C,"SOVANI NV, 1961, ARTHA VIJNANA      1, V3, P85
SOVANI NV, 1961, ARTHA VIJNANA      2, P195",TRUE,1,244271
123043,2,3,0.018181818,0,0.036363636,0,0,,10,,,0,0.333333333,3,C,"SPENGLER JF, 1954, EC DEV PRINCIPLES PA, P96
SPENGLER JJ, 1954, EC DEV PRINCIPLES PA, P86",TRUE,1,244296
123406,3,4,0.033681765,0,0,16,0,,31,,,496,0.166666667,3,C,"SQUIRE L, 1965, EMPLOYMENT POLICY DE, P102
SQUIRE L, 1981, EMPLOYMENT POLICY DE, P71",TRUE,1,244407
123441,1,2,0.072581652,0,0,0,0.132857143,,0,,,0,1,3,C,"SRINIVASAN TN, 1962, YALE EC ESSAYS, V2, P59
SRINIVASAN TN, 1962, YALE ECONOMIC ES SPR, P59",TRUE,1,244409
123448,1,2,0.017391304,0,0,10,0,,1,,,10,1,3,C,"SRINIVASAN TN, 1985, GROWTH THEORIES LIGH, P37
SRINIVASAN TN, 1995, GROWTH THEORIES LIGH, P38",TRUE,1,244410
123622,3,4,0.029268293,0,0,0,0,,14,,,0,0.166666667,3,C,"STAMP J, 1924, STUDIES CURRENT PROB, P299
STAMP J, 1924, STUDIES CURRENT PROB, P313",TRUE,1,244453
123636,1,3,0.068965517,0,0,4,0,,334,,,1336,0.1,3,C,"STAMPS JA, 1981, COPEIA, P422
STAMPS JA, 1977, COPEIA, P756",TRUE,,244457
124273,2,3,0.008695652,0,0.028571429,0,0,,0,,,0,0.333333333,3,C,"STENHOUSE M.J., 1979, RADIOCARBON DATING, P324
STENHOUSE MJ, 1979, RADIOCARBON DATING, P324",TRUE,1,244611
124882,1,2,0.038163387,0,0.022222222,0,0,,2,,,0,1,3,C,"STIROH K, 2002, REV INCOME WEALTH, V48, P35
STIROH KJ, 2002, REV INCOME WEALTH, P33",TRUE,1,244739
125088,1,2,0.018398268,0,0,5,0,,110,,,550,1,3,C,"STOLIAR AD, 1971, PERVOBYTNOE ISKUSSTV, P118
STOLIAR AD, 1976, PERVOBYTNOE ISKUSSTV, P8",TRUE,,244774
125599,1,2,0.064736282,0,0,9,0.033333333,,47,,,423,1,3,C,"STRICKLAND RP, 1974, AGR ECON RES, V25, P99
STRICKLAND RP, 1983, AGR EC RES, P52",TRUE,,244903
125619,1,2,0.094242424,0,0,0,0.457575758,,0,,,0,1,3,C,"STRINGER CB, 1994, INTERD CONT, P149
STRINGER CB, 1994, ORIGINS ANATOMICALLY, P149",TRUE,1,244909
126777,1,2,0.009302326,0,0,0,0,,1,,,0,1,3,C,"SYLVIS WH, 1866, INT J            JUL, P111
SYLVIS WH, 1866, INT J            JUL, P112",TRUE,1,245111
126801,1,2,0.027272727,0,0,0,0,,53,,,0,1,3,C,"SYMONDS PM, 1934, PSYCHOL DIAGNOSIS SO, P171
SYMONDS PM, 1934, PSYCHOL DIAGNOSIS SO, P224",TRUE,1,245119
126859,1,2,0.081704539,0,0.04,0,0.094736842,,12,,,0,1,3,C,"SZASZ T.S., 1966, ETHICS SOC ORIGINAL, P85
SZASZ TS, 1966, ETHICS SOC, P97",TRUE,1,245123
126935,1,2,0.066495726,0,0.128571429,3,0,,45,,,135,1,3,C,"TABB WILLIAM, 1984, SUNBELT SNOWBELT URB, P48
TABB WK, 1987, SUNBELT SNOWBELT URB, P3",TRUE,1,245135
127556,4,5,0.009302326,0,0,0,0,,1,,,0,0.1,3,C,"TAYLOR CC, 1945, SCI MAN WORLD CRISIS, P416
TAYLOR CC, 1945, SCI MAN WORLD CRISIS, P417",TRUE,1,245276
127736,1,2,0.009090909,0,0,0,0,,1,,,0,1,3,C,"TAYLOR RWC, 1886, INTRO HIST FACTORY S, P328
TAYLOR RWC, 1886, INTRO HIST FACTORY S, P329",TRUE,1,245299
127761,1,2,0.094002745,0,0.022222222,1,0.087619048,,6,,,6,1,3,C,"TAYLOR W, 1991, HARVARD BUS REV, V49, P91
TAYLOR W., 1990, HARVARD BUSINESS MAR, P97",TRUE,1,245307
127793,1,2,0.026666667,0,0,0,0,,184,,,0,1,3,C,"TEAD O, 1933, PERS ADMIN, P258
TEAD O, 1933, PERS ADMIN, P442",TRUE,1,245320
127847,1,2,0.004761905,0,0.025,0,0,,0,,,0,1,3,C,"TEELE E, 1968, CONTROLLING DELINQUE, P103
TEELE JE, 1968, CONTROLLING DELINQUE, P103",TRUE,1,245324
128736,1,2,0.013742072,0,0,0,0,,271,,,0,1,3,C,"THOMPSON M, 1982, RISK CULTURE ESSAY S, P302
THOMPSON M, 1982, RISK CULTURE ESSAY S, P31",TRUE,1,245488
128893,1,2,0.035384615,0,0.022222222,1,0,,16,,,16,1,3,C,"THORNE B, 1985, RELATIONSHIPS DEV, P183
THORNE B., 1986, RELATIONSHIPS DEV, P167",TRUE,1,245534
129179,1,3,0.05,0,0.057142857,0,0,,358,,,0,0.1,3,C,"TILLY L, 1974, URBAN WORLD, P466
TILLY C, 1974, URBAN WORLD, P108",TRUE,1,245580
129281,1,2,0.017777778,0,0,0,0,,16,,,0,1,3,C,"TINBERGEN J, 1936, BEITRAGE KONJUNKTURL, P198
TINBERGEN J, 1936, BEITRAGE KONJUNKTURL, P214",TRUE,1,245613
129579,1,2,0.019047619,0,0,0,0,,86,,,0,1,3,C,"TOLLES FB, 1948, M HOUSE COUNTING HOU, P89
TOLLES FB, 1948, M HOUSE COUNTING HOU, PR3",TRUE,1,245670
129843,1,2,0.01,0,0,2,0,,0,,,0,1,3,C,"TORRES A, 1993, LATINOS CHANGING US, P85
TORRES A, 1995, LATINOS CHANGING US, P85",TRUE,1,245723
130351,2,3,0.018181818,0,0,0,0,,53,,,0,0.333333333,3,C,"TRINKAUS E, 2005, EARLY MODERN HUMAN E, P327
TRINKAUS E, 2005, EARLY MODERN HUMAN E, P380",TRUE,1,245834
130482,2,3,0.015128205,0,0.028571429,0,0,,2,,,0,0.333333333,3,C,"TROW M, 1984, PERSPECTIVES HIGHER, P132
TROW MA, 1984, PERSPECTIVES HIGHER, P134",TRUE,1,245855
131022,1,2,0.121393728,0,0,0,0.536062378,,0,,,0,1,3,C,"TURNER T, 1991, COLONIAL SITUATIONS, P285
TURNER T, 1991, RETHINKING COLONIAL, P285",TRUE,1,246041
131475,1,2,0.025806452,0,0,0,0,,151,,,0,1,3,C,"UNGER WS, 1916, ECONOMIST, P310
UNGER WS, 1916, ECONOMIST, P461",TRUE,1,246115
131860,1,2,0.063181818,0,0,0,0.062222222,,71,,,0,0.333333333,3,C,"VALLOIS HV, 1945, COMPTES RENDUS ACADE, P669
VALLOIS HV, 1945, COMPTES RENDUS SEANC, V221, P598",TRUE,1,246197
132278,1,2,0.041904762,0,0,0,0,,33,,,0,1,3,C,"VANDERWEE H, 2003, CAMBRIDGE HIST W TEX, P395
VANDERWEE H, 2003, CAMBRIDGE HIST W TEX, V1, P428",TRUE,1,246312
132436,1,2,0.030738119,0,0,0,0.02,,113,,,0,1,3,C,"VANNUTELLI C, 1948, RIV POLITICA EC  APR, P322
VANNUTELLI C, 1948, RIV POLITICA EC  MAR, P209",TRUE,,246340
132467,1,2,0.056763926,0,0.02,0,0.626984127,,0,,,0,1,3,C,"VANSELL G, 1952, USDA YB, P88
VANSELL GH, 1952, YB AGR, P88",TRUE,1,246350
132666,1,2,0.047619048,0,0,77,0,,6,,,462,1,3,C,"VAUGHAN R, 1856, OLD SCARCE TRACTS MO, P82
VAUGHAN R, 1933, OLD SCARCE TRACTS MO, P76",TRUE,1,246374
132925,1,3,0.04188478,0,0.04,0,0,,30,,,0,0.333333333,3,C,"VERESAEV V, 1895, RUSSKOE BOGATSTVO, P15
VERESAEV, 1895, RUSSKOE BOGATSTVO, P45",TRUE,1,246406
133294,1,2,0.01,0,0,0,0,,2,,,0,1,3,C,"VINER J, 1963, MAN SCI LEARNING ED, P213
VINER J, 1963, MAN SCI LEARNING ED, P215",TRUE,1,246474
133544,1,2,0.062622894,0,0.083333333,0,0,,0,,,0,1,3,C,"VOGT EVON Z., 1970, ECHANGES COMMUNICATI, P1148
VOGT EZ, 1970, ECHANGES COMMUNICATI, V2, P1148",TRUE,1,246525
134224,2,3,0.052998776,0,0,5,0,,29,,,145,0.333333333,3,C,"WAITZKIN H, 1978, ANN INTERN MED, P264
WAITZKIN H, 1983, ANN INTERN MED, V98, P235",TRUE,,246608
134521,1,3,0.010526316,0,0,0,0,,17,,,0,0.333333333,3,C,"WALLACE HC, 1923, WHEAT SITUATION, P36
WALLACE HC, 1923, WHEAT SITUATION, P53",TRUE,1,246806
134829,1,2,0.038888889,0,0,0,0.025,,10,,,0,1,3,C,"WALTON T, 1980, CAMBRIDGE J EC, P281
WALTON T, 1980, CAMBRIDGE J ECON, V4, P271",TRUE,1,246916
134838,1,2,0.045512821,0,0,34,0,,84,,,2856,1,3,C,"WALZEL O, 1932, GERMAN ROMANTICISM, P50
WALZEL O, 1966, GERMAN ROMANTICISM, P134",TRUE,1,246919
135117,1,2,0.063162393,0,0,1,0.13203761,,2,,,2,1,3,C,"WARNER FM, 1907, 26 ANN C COUNTR AG, P4
WARNER FM, 1908, P 26 ANN C COUNT AG, P6",TRUE,1,246971
135254,1,2,0.032135307,0,0,1,0,,99,,,99,1,3,C,"WARTHIN AS, 1929, OLD AGE MAJOR INVOLU, P155
WARTHIN AS, 1930, OLD AGE MAJOR INVOLU, P56",TRUE,1,247005
135587,1,2,0.089334738,0,0.044444444,0,0.211111111,,320,,,0,1,3,C,"WATTS M, 1985, J EC ED          SUM, P225
WATTS MSM, 1985, W J MED          APR, P545",TRUE,1,247067
135848,1,2,0.078498513,0,0,3,0.166666667,,25,,,75,1,3,C,"WEBER, 1894, 5 EV SOZ K BERL, P80
WEBER, 1897, 8 EV SOZ K, P105",TRUE,,247138
136140,2,3,0.028571429,0,0,2,0,,34,,,68,0.166666667,3,C,"WEINER SE, 1995, FEDERAL RESERVE BANK, P19
WEINER SE, 1993, FEDERAL RESERVE BANK, P53",TRUE,1,247189
136810,1,2,0.013742072,0,0.018181818,0,0,,19,,,0,1,3,C,"WERTHMAN C, 1967, POLICE 6 SOCIOLOGICA, P75
WERTHMAN C., 1967, POLICE 6 SOCIOLOGICA, P56",TRUE,1,247365
136837,1,2,0.026804372,0,0,0,0.03,,6,,,0,1,3,C,"WESOLOWSKI W, 1969, SOCIAL INEQUALITY SE, P122
WESOLOWSKI W, 1969, SOCIAL INEQUALITY, P128",TRUE,1,247369
136906,1,2,0.067255639,0,0.2825,0,0,,13,,,0,1,3,C,"WEST R, 1987, SEX WORK WRITINGS WO, P279
WYNTER S, 1987, SEX WORK WRITINGS WO, P266",TRUE,,247380
137533,1,2,0.074579946,0,0,0,0.095555556,,13,,,0,1,3,C,"WHITEHEAD NL, 1994, AMAZONIA INDIANS TRA, P20
WHITEHEAD NL, 1994, AMAZONIAN INDIANS PR, P33",TRUE,1,247550
137701,1,2,0.097067492,0,0,2,0.112820513,,145,,,290,1,3,C,"WHITTY G, 1992, RES POWERFUL ED, P14
WHITTY G, 1994, RES PAPERS ED, V9, P159",TRUE,,247646
137842,1,2,0.060197162,0,0.069444444,0,0,,0,,,0,1,3,C,"WIEGMAN R, 1993, J HIST SEXUALITY, V3, P445
WIEGMANN, 1993, J HIST SEXUALITY, P445",TRUE,1,247708
137852,1,2,0.004761905,0,0,0,0,,70,,,0,1,3,C,"WIENER CL, 1975, CHRONIC ILLNESS QUAL, P1
WIENER CL, 1975, CHRONIC ILLNESS QUAL, P71",TRUE,1,247709
138077,1,3,0.018085506,0,0.018181818,0,0,,20,,,0,0.333333333,3,C,"WILENSKY H, 1966, SOCIAL PROBLEMS MODE, P138
WILENSKY HA, 1966, SOCIAL PROBLEMS MODE, P118",TRUE,1,247764
138108,1,2,0.067564259,0,0.072727273,2,0,,10,,,20,0.166666667,3,C,"WILEY N. F., 1983, SOCIOLOGICAL THEORY, P30
WILEY N, 1985, SOCIOLOGICAL THEORY, V4, P20",TRUE,1,247789
138312,1,2,0.022746401,0,0,1,0.02,,0,,,0,1,3,C,"WILLIAMS BF, 1994, NATURALIZING POWER E, P201
WILLIAMS BF, 1995, NATURALIZING POWER, P201",TRUE,1,247818
138411,1,2,0.033378685,0,0,0,0,,93,,,0,1,3,C,"WILLIAMS JD, 1980, NEW DIRECTIONS URBAN, P189
WILLIAMS JD, 1980, NEW DIRECTIONS URBAN, V23, P96",TRUE,1,247831
138674,1,2,0.052307692,0,0.018181818,0,0,,0,,,0,1,3,C,"WILMOTH J R, 1990, SOCIOL METHODOL, V20, P295
WILMOTH JR, 1990, SOCIOL METHODOL, P295",TRUE,1,247881
138691,3,4,0.017825312,0,0,0,0,,14,,,0,0.166666667,3,C,"WILSON A, 1937, IND ASSURANCE, P18
WILSON A, 1937, IND ASSURANCE, P4",TRUE,1,247886
138937,1,3,0.095518814,0,0.1,0,0.07,,0,,,0,0.333333333,3,C,"WIMSATT W., 1980, SCI DISCOVERY, V2, P213
WIMSATT WILLIAM, 1980, SCI DISCOVERY CASE S, P213",TRUE,1,247970
139785,1,2,0.056842105,0,0,0,0.07,,13,,,0,1,3,C,"WOOD EE, 1931, RECENT TREND AM HOUS, P52
WOOD EE, 1931, RECENT TRENDS AM HOU, P39",TRUE,1,248167
139795,1,2,0.136666667,0,0.028571429,0,0.411111111,,120,,,0,1,3,C,"WOOD GH, 1909, J ROYAL STATISTI MAR, P99
WOOD H, 1909, T ROYAL SOC ANTIQUAR, P219",TRUE,,248171
139938,2,3,0.009302326,0,0,60,0,,0,,,0,0.333333333,3,C,"WOODRING JP, 1909, 2ND P INT C AC BUD, P433
WOODRING JP, 1969, 2ND P INT C AC BUD, P433",TRUE,1,248197
140321,1,2,0.011111111,0,0,0,0,,1,,,0,1,3,C,"WRIGHT G, 1987, FUTURE EC HIST, P312
WRIGHT G, 1987, FUTURE EC HIST, P313",TRUE,1,248299
140432,1,2,0.077742818,0,0,0,0.244444444,,176,,,0,1,3,C,"WRIGLEY EA, 1967, FRONTIERS GEOGRAPHIC, P13
WRIGLEY EA, 1967, MODELS GEOGRAPHY, P189",TRUE,1,248337
140611,2,3,0.014756098,0,0.025,4,0,,0,,,0,0.333333333,3,C,"WYNNE B, 1992, MISUNDERSTANDING SCI, P19
WYNNE B., 1996, MISUNDERSTANDING SCI, P19",TRUE,1,248394
140661,1,2,0.090121275,0,0,0,0.146315789,,149,,,0,1,3,C,"XUE MQ, 1980, DANGNIAN WOQUO JINGJ, P164
XUE MQ, 1980, DANGQIAN WOGUO JINGJ, P15",TRUE,1,248400
140718,2,3,0.01,0,0,0,0,,20,,,0,0.333333333,3,C,"YAMAGISHI T, 1995, SOCIOL PERSPECT, P311
YAMAGISHI T, 1995, SOCIOL PERSPECT, P331",TRUE,1,248416
140731,1,2,0.009090909,0,0,0,0,,3,,,0,1,3,C,"YAMAGUCHI M, 1977, TEXT CONTEXT SOCIAL, P151
YAMAGUCHI M, 1977, TEXT CONTEXT SOCIAL, P154",TRUE,1,248419
140815,1,2,0.059665283,0,0.092307692,0,0,,2,,,0,1,3,C,"YANG DER-RUEY, 2005, STATE MARKET RELIG C, P113
YANG DR, 2005, STATE MARKET RELIG C, P115",TRUE,1,248436
